id_x,host_id,host_response_rate,host_is_superhost,host_listings_count,accommodates,bathrooms,bedrooms,beds,price,avg_rating,number_of_reviews,neighbourhood_cleansed_freq,property_type_freq
9801542,20771653,1.0,0,2,2.0,1.0,1.0,2.0,1700,5.0,49,0.07068630809638003,0.012218796391458262
9801549,7761103,0.6,0,6,2.0,1.0,1.0,1.0,650,4.492857142857143,5184,0.2551101975562407,0.4502683567431769
9802825,50511592,1.0,0,2,4.0,2.0,2.0,2.0,1000,4.542857142857144,25,0.04430741121388603,0.062464314262875416
9807638,50528655,1.0,0,1,6.0,2.5,3.0,4.0,1800,4.902857142857143,400,0.05401393171177344,0.1747173689619733
9835394,36688092,1.0,1,2,8.0,3.0,4.0,2.0,5448,5.0,16,0.04430741121388603,0.1747173689619733
9838358,43334221,1.0,1,1,2.0,1.0,1.0,1.0,4753,4.9542857142857155,15876,0.17643028434395341,0.023638232271325797
9839233,13945972,1.0,1,3,6.0,3.0,3.0,4.0,3150,4.968571428571429,20164,0.0509306840242092,0.4502683567431769
9851805,50269939,1.0,0,3,2.0,1.0,1.0,1.0,850,4.74,135424,0.05401393171177344,0.04670549274865821
9852809,27029944,1.0,1,1,2.0,1.0,1.0,1.0,855,4.935714285714285,7569,0.07068630809638003,0.4502683567431769
9854151,25789542,1.0,0,1,6.0,2.5,3.0,3.0,3999,4.965714285714285,169,0.015873015873015872,0.1747173689619733
9855936,50735401,1.0,1,4,6.0,2.0,3.0,4.0,2380,4.89,3249,0.0509306840242092,0.1747173689619733
9867103,20600678,0.7,1,17,2.0,1.0,0.0,3.0,903,4.837142857142857,784,0.04430741121388603,0.062464314262875416
9868142,50786916,1.0,1,2,2.0,1.0,0.0,1.0,929,4.918571428571428,784,0.009706520497887405,0.012332990750256937
9870403,50425206,1.0,1,2,2.0,1.0,1.0,1.0,1000,4.875714285714286,25921,0.023295649194929772,0.062464314262875416
9875143,6237143,1.0,0,1,4.0,2.5,2.0,2.0,5724,4.937142857142858,81,0.17643028434395341,0.1747173689619733
9883609,50847161,0.9,1,2,14.0,5.0,6.0,11.0,12321,4.837142857142858,7396,0.17643028434395341,0.1747173689619733
9887990,50868338,1.0,1,2,4.0,1.0,2.0,2.0,999,4.938571428571428,7225,0.17643028434395341,0.4502683567431769
9888115,50868338,1.0,1,2,3.0,1.0,2.0,2.0,1299,4.927142857142856,3025,0.17643028434395341,0.4502683567431769
9897068,50904051,1.0,0,18,2.0,1.5,1.0,1.0,422,4.71,2500,0.07068630809638003,0.062464314262875416
9899688,77379138,1.0,0,2,4.0,1.5,2.0,2.0,600,4.864285714285714,2401,0.07068630809638003,0.4502683567431769
9915691,10537986,1.0,1,2,2.0,1.5,1.0,1.0,750,4.847142857142858,289,0.07068630809638003,0.4502683567431769
9916621,30920505,1.0,1,1,2.0,1.0,1.0,2.0,2723,4.882857142857143,11449,0.17643028434395341,0.4502683567431769
9919314,50996273,1.0,1,3,2.0,1.0,1.0,1.0,1725,4.942857142857143,108241,0.04464999429028206,0.060180427086901904
10006270,51398858,1.0,0,1,2.0,1.0,0.0,1.0,900,4.7942857142857145,33856,0.17643028434395341,0.4502683567431769
10013066,28684648,1.0,1,4,1.0,1.0,1.0,1.0,480,4.75,2025,0.17643028434395341,0.04670549274865821
10015661,13846819,1.0,1,11,2.0,2.0,1.0,1.0,299,4.845714285714286,121,0.023295649194929772,0.04670549274865821
10027019,51482058,1.0,1,1,2.0,1.0,1.0,1.0,500,4.934285714285714,1296,0.022153705606943016,0.04670549274865821
10028294,51486541,1.0,0,1,2.0,1.0,1.0,1.0,799,4.817142857142857,1296,0.2551101975562407,0.4502683567431769
10044403,43017700,1.0,1,2,4.0,2.0,2.0,3.0,690,4.898571428571429,3721,0.01324654562064634,0.01986981843096951
10048332,23276018,1.0,0,40,4.0,2.0,2.0,2.0,7500,4.831428571428572,2304,0.2551101975562407,0.012332990750256937
10049306,8721830,1.0,1,29,2.0,1.0,1.0,2.0,681,4.727142857142858,20164,0.022153705606943016,0.023638232271325797
10056130,51605125,0.75,0,1,5.0,2.0,3.0,4.0,1543,4.852857142857141,841,0.07068630809638003,0.1747173689619733
10061172,51631857,1.0,0,1,4.0,2.5,2.0,6.0,2600,5.0,4,0.01324654562064634,0.023638232271325797
10063002,51640190,1.0,1,1,6.0,4.0,4.0,4.0,7568,4.981428571428572,22201,0.05401393171177344,0.0015987210231814548
10076879,50425206,1.0,1,2,10.0,3.5,5.0,5.0,5447,4.8742857142857146,12996,0.02626470252369533,0.1747173689619733
10091888,32057839,1.0,0,6,4.0,2.0,2.0,3.0,1450,4.905714285714287,10404,0.02283887175973507,0.1747173689619733
10099559,51828074,1.0,1,1,2.0,1.0,1.0,2.0,3113,4.981428571428572,7921,0.17643028434395341,0.060180427086901904
10116444,4468950,1.0,0,3,3.0,1.5,1.0,1.0,1500,4.932857142857143,400,0.04464999429028206,0.01986981843096951
10131514,13948169,1.0,0,3,2.0,1.0,0.0,1.0,650,4.83,69169,0.2551101975562407,0.062464314262875416
10135527,52016455,1.0,0,3,4.0,1.0,1.0,1.0,771,4.918571428571428,1089,0.0509306840242092,0.060180427086901904
10159311,27980864,1.0,0,73,10.0,5.0,5.0,5.0,8879,4.6,3721,0.17643028434395341,0.03916866506794564
10162630,7621088,1.0,0,1,10.0,4.0,5.0,8.0,7500,4.895714285714286,4624,0.05401393171177344,0.03916866506794564
10174285,52237491,1.0,0,2,2.0,1.0,1.0,1.0,726,4.791428571428571,784,0.0509306840242092,0.060180427086901904
10186942,8399592,1.0,1,3,2.0,1.0,1.0,1.0,950,4.914285714285714,25,0.04430741121388603,0.04670549274865821
10188946,18277323,1.0,0,2,1.0,1.0,1.0,1.0,750,4.92,49,0.04430741121388603,0.012218796391458262
10196377,50572853,1.0,0,2,16.0,8.0,8.0,8.0,18129,4.78,13456,0.04464999429028206,0.03916866506794564
10223432,20166504,1.0,0,3,8.0,4.5,4.0,4.0,9160,4.92,28900,0.17643028434395341,0.1747173689619733
10234012,12306351,1.0,1,5,2.0,1.0,1.0,2.0,320,4.582857142857143,2209,0.023295649194929772,0.04670549274865821
10235477,28746681,1.0,1,1,3.0,1.0,1.0,3.0,1250,4.968571428571429,2304,0.0509306840242092,0.060180427086901904
10240177,52629162,1.0,0,2,5.0,2.0,4.0,4.0,3499,4.868571428571428,3136,0.05401393171177344,0.1747173689619733
10248663,52679539,1.0,0,1,2.0,2.0,1.0,1.0,1200,4.96,529,0.04430741121388603,0.060180427086901904
10251307,52693524,1.0,0,2,8.0,3.0,4.0,7.0,1500,4.8500000000000005,676,0.00045677743519470136,0.1747173689619733
10256010,8410637,1.0,1,7,4.0,2.0,2.0,3.0,2070,5.0,1,0.04430741121388603,0.4502683567431769
10259241,49190523,1.0,1,2,8.0,3.5,4.0,5.0,18156,4.96,30625,0.07068630809638003,0.1747173689619733
10274663,52838738,1.0,1,2,1.0,1.0,1.0,1.0,230,4.834285714285714,2916,0.04430741121388603,0.04670549274865821
10302598,36188442,0.8,0,9,2.0,1.0,1.0,1.0,1800,4.734285714285714,1024,0.17643028434395341,0.4502683567431769
10321352,1010518,1.0,1,1,2.0,1.0,1.0,1.0,800,4.934285714285715,2601,0.0509306840242092,0.060180427086901904
10322460,8410637,1.0,1,7,2.0,1.0,1.0,1.0,1380,4.747142857142857,81,0.023638232271325797,0.4502683567431769
10356529,13683972,1.0,0,1,6.0,3.0,3.0,4.0,3500,4.978571428571429,1600,0.05401393171177344,0.1747173689619733
10370491,9496372,1.0,1,5,2.0,1.0,1.0,1.0,519,4.687142857142858,4624,0.2551101975562407,0.4502683567431769
10376045,53409851,1.0,1,1,2.0,1.0,1.0,1.0,800,4.958571428571429,4624,0.012789768185451638,0.04670549274865821
10377744,53419956,0.92,1,34,2.0,1.0,1.0,1.0,800,4.95,30625,0.02626470252369533,0.4502683567431769
10394716,53520076,1.0,1,1,6.0,2.0,3.0,6.0,2200,4.867142857142857,5929,0.0509306840242092,0.1747173689619733
10395504,13945972,1.0,1,3,4.0,1.0,2.0,3.0,2350,4.9314285714285715,12544,0.0509306840242092,0.4502683567431769
10396621,47679628,1.0,0,1,2.0,1.0,1.0,2.0,890,4.838571428571428,8649,0.023638232271325797,0.4502683567431769
10396731,53530568,1.0,1,2,8.0,3.5,4.0,5.0,5400,4.957142857142857,3364,0.02626470252369533,0.1747173689619733
10406371,20600678,0.7,1,17,2.0,1.0,1.0,0.0,720,4.774285714285715,256,0.04430741121388603,0.0028548589699668838
10442996,53798637,1.0,1,1,2.0,1.0,1.0,1.0,866,4.974285714285714,10609,0.2551101975562407,0.012332990750256937
10443512,13290223,0.8,1,5,4.0,2.0,2.0,2.0,5000,4.962857142857142,400,0.17643028434395341,0.012218796391458262
10447334,53822179,1.0,1,2,13.0,3.5,5.0,13.0,2200,4.957142857142857,900,0.0020554984583761563,0.1747173689619733
10477376,54001310,1.0,0,1,2.0,1.0,1.0,1.0,950,4.882857142857143,1369,0.0011419435879867536,0.4502683567431769
10487571,53895267,1.0,0,2,8.0,3.5,5.0,6.0,3200,4.428571428571429,1,0.015873015873015872,0.1747173689619733
10514035,4697837,1.0,0,1,2.0,1.0,1.0,1.0,650,4.972857142857143,1764,0.009706520497887405,0.04670549274865821
10515763,2489897,1.0,1,5,4.0,1.5,2.0,2.0,1100,4.828571428571428,18769,0.2551101975562407,0.4502683567431769
10516854,10585116,1.0,1,2,4.0,2.0,2.0,2.0,3572,4.965714285714285,12996,0.07068630809638003,0.062464314262875416
10539786,54350424,0.5,0,1,8.0,3.0,4.0,5.0,4000,5.0,64,0.022153705606943016,0.1747173689619733
10554483,54438166,1.0,1,2,10.0,5.0,5.0,6.0,13000,4.971428571428571,25,0.02626470252369533,0.1747173689619733
10558212,54454787,1.0,1,1,2.0,1.0,1.0,1.0,620,4.982857142857142,10000,0.02626470252369533,0.4502683567431769
10561338,32509836,1.0,0,2,2.0,1.0,1.0,2.0,1011,4.937142857142858,676,0.17643028434395341,0.4502683567431769
10587134,35934337,0.5,0,1,9.0,3.5,5.0,5.0,6000,4.715714285714285,9,0.023638232271325797,0.1747173689619733
10589367,49878106,1.0,0,1,7.0,3.0,3.0,6.0,3800,4.824285714285714,4356,0.17643028434395341,0.1747173689619733
10602651,14028528,1.0,1,2,2.0,1.0,1.0,1.0,600,4.938571428571428,14400,0.04464999429028206,0.060180427086901904
10605703,53016771,1.0,0,3,8.0,3.0,5.0,6.0,4500,4.874285714285714,81,0.023638232271325797,0.1747173689619733
10625619,54844340,1.0,1,1,4.0,1.0,2.0,4.0,814,4.862857142857144,1089,0.05401393171177344,0.4502683567431769
10649702,27248163,0.46,0,6,6.0,3.5,3.0,3.0,3757,4.735714285714286,3721,0.17643028434395341,0.023638232271325797
10653572,54367268,1.0,0,1,2.0,1.0,1.0,1.0,798,4.9557142857142855,22500,0.07068630809638003,0.4502683567431769
10661173,27248163,0.46,0,6,2.0,1.0,1.0,2.0,2346,4.741428571428571,1936,0.17643028434395341,0.4502683567431769
10665033,55089422,1.0,1,1,6.0,3.0,3.0,3.0,1816,4.868571428571428,3136,0.17643028434395341,0.4502683567431769
10668874,55105352,1.0,0,1,2.0,1.0,2.0,1.0,389,4.83,900,0.0017129153819801302,0.02135434509535229
10673715,16611251,1.0,0,3,1.0,1.0,1.0,1.0,509,4.93,64,0.022153705606943016,0.04670549274865821
10675461,4257462,1.0,0,1,8.0,4.0,4.0,4.0,15000,5.0,16,0.17643028434395341,0.1747173689619733
10694155,47195011,1.0,1,2,2.0,1.0,1.0,1.0,790,4.957142857142857,3969,0.0509306840242092,0.04670549274865821
10716537,21370188,1.0,1,2,2.0,1.0,1.0,1.0,950,4.968571428571429,109561,0.02626470252369533,0.060180427086901904
10717045,42303542,1.0,1,3,4.0,2.0,2.0,3.0,4386,4.948571428571428,20736,0.2551101975562407,0.062464314262875416
10729710,14593820,0.9,1,11,2.0,1.0,1.0,2.0,2816,4.972857142857142,961,0.17643028434395341,0.4502683567431769
10740631,4287644,1.0,1,1,12.0,6.5,6.0,6.0,18901,4.884285714285714,13225,0.17643028434395341,0.03916866506794564
10749877,55578268,0.0,0,1,2.0,1.0,1.0,1.0,10000,4.9314285714285715,289,0.17643028434395341,0.005595523581135092
10762123,55656003,1.0,0,3,5.0,2.0,2.0,4.0,2300,4.847142857142857,225,0.04464999429028206,0.012332990750256937
10774973,55737978,0.75,0,1,2.0,1.0,1.0,1.0,341,4.892857142857143,336980,0.05401393171177344,0.04670549274865821
10795259,8592110,1.0,1,3,2.0,1.0,1.0,2.0,700,4.899999999999999,12100,0.02626470252369533,0.02135434509535229
10796271,55875158,1.0,1,3,4.0,3.0,2.0,3.0,1600,4.917142857142857,729,0.04430741121388603,0.4502683567431769
10798443,8174599,1.0,1,1,4.0,2.0,2.0,2.0,4000,4.875714285714286,48841,0.17643028434395341,0.4502683567431769
10814611,34811136,1.0,1,5,2.0,1.0,1.0,2.0,1000,4.977142857142858,144,0.02283887175973507,0.060180427086901904
10815189,35795561,1.0,1,2,2.0,1.0,1.0,1.0,528,4.872857142857143,29929,0.012789768185451638,0.060180427086901904
10815580,54700488,1.0,1,2,6.0,3.0,4.0,5.0,8170,4.92,4096,0.07068630809638003,0.03916866506794564
10820941,55236683,1.0,1,5,2.0,1.0,1.0,1.0,876,4.961428571428572,3025,0.02626470252369533,0.060180427086901904
10821554,55236683,1.0,1,5,2.0,1.0,1.0,1.0,999,4.967142857142856,1936,0.02626470252369533,0.060180427086901904
10821702,445379423,1.0,1,2,4.0,2.0,2.0,2.0,5508,4.865714285714286,1089,0.2551101975562407,0.4502683567431769
10821781,55236683,1.0,1,5,2.0,1.0,1.0,1.0,969,4.950000000000001,1296,0.02626470252369533,0.4502683567431769
10847715,39328793,0.0,0,2,2.0,1.0,1.0,1.0,350,4.918571428571428,16129,0.023638232271325797,0.060180427086901904
10848047,56186159,1.0,0,1,4.0,2.5,3.0,3.0,5500,4.735714285714286,324,0.04464999429028206,0.1747173689619733
10868723,3508093,1.0,1,2,4.0,2.0,2.0,2.0,1407,4.884285714285714,9409,0.07068630809638003,0.4502683567431769
10873238,25448681,1.0,1,1,6.0,2.0,3.0,3.0,2500,4.935714285714285,16641,0.0019413040995774808,0.1747173689619733
10876845,56351703,1.0,1,1,4.0,2.0,2.0,2.0,3107,4.797142857142857,5041,0.17643028434395341,0.4502683567431769
10881814,56380297,1.0,1,1,5.0,0.0,2.0,5.0,3500,4.897142857142858,31329,0.2551101975562407,0.4502683567431769
10931290,23134034,1.0,1,3,4.0,2.0,2.0,3.0,2361,4.881428571428572,35721,0.05401393171177344,0.4502683567431769
10932677,56174862,1.0,0,1,6.0,2.0,3.0,5.0,900,4.857142857142857,144,0.01324654562064634,0.1747173689619733
10958530,26731127,1.0,0,1,4.0,2.0,2.0,2.0,1170,4.702857142857143,576,0.2551101975562407,0.062464314262875416
10978200,54766576,1.0,1,5,4.0,1.0,2.0,3.0,950,4.768571428571429,87616,0.05401393171177344,0.01986981843096951
10984034,26158328,1.0,1,3,6.0,4.0,3.0,3.0,5900,4.907142857142858,529,0.07068630809638003,0.1747173689619733
10999406,56937980,1.0,1,1,4.0,1.0,3.0,3.0,1900,4.892857142857143,43264,0.17643028434395341,0.023638232271325797
11003527,30896062,1.0,0,5,2.0,1.0,1.0,2.0,650,4.831428571428572,36,0.015873015873015872,0.005938106657531118
11026232,70869334,1.0,0,4,4.0,2.0,2.0,3.0,3200,4.811428571428571,3192,0.17643028434395341,0.4502683567431769
11036529,57273241,1.0,1,4,2.0,1.0,2.0,1.0,2700,4.922857142857143,169,0.2551101975562407,0.4502683567431769
11078048,22750089,1.0,0,10,4.0,1.0,2.0,2.0,1037,4.674285714285714,784,0.015873015873015872,0.011305241521068859
11094255,57610406,1.0,1,1,2.0,1.5,1.0,1.0,2350,4.942857142857143,1296,0.2551101975562407,0.1747173689619733
11111175,24520339,1.0,1,2,2.0,1.0,1.0,1.0,836,4.874285714285714,42025,0.17643028434395341,0.4502683567431769
11130059,57838702,1.0,1,2,4.0,1.0,2.0,4.0,950,4.851428571428571,484,0.05401393171177344,0.01986981843096951
11132489,70869334,1.0,0,4,2.0,1.0,1.0,1.0,1600,4.861428571428571,6724,0.17643028434395341,0.4502683567431769
11132491,57218252,0.99,0,140,8.0,3.5,4.0,4.0,9500,4.742857142857142,3025,0.17643028434395341,0.03916866506794564
11132497,57218252,0.99,0,140,4.0,2.0,2.0,3.0,3969,4.857142857142857,6724,0.17643028434395341,0.4502683567431769
11132499,57218252,0.99,0,140,6.0,3.0,3.0,4.0,3873,4.4957142857142856,225,0.17643028434395341,0.4502683567431769
11132500,57218252,0.99,0,140,8.0,4.0,4.0,6.0,8500,4.7,400,0.17643028434395341,0.4502683567431769
11132511,70869334,1.0,0,4,6.0,3.0,3.0,3.0,4528,4.865714285714286,24649,0.17643028434395341,0.4502683567431769
11132536,57218252,0.99,0,140,4.0,2.0,2.0,3.0,2933,4.86,1936,0.2551101975562407,0.4502683567431769
11132547,57218252,0.99,0,140,10.0,5.5,5.0,6.0,8889,4.88,196,0.17643028434395341,0.03916866506794564
11132551,57218252,0.99,0,140,12.0,5.0,6.0,7.0,9432,4.628571428571428,484,0.17643028434395341,0.03916866506794564
11132555,57218252,0.99,0,140,8.0,4.5,4.0,5.0,5537,4.454285714285715,676,0.17643028434395341,0.4502683567431769
11132565,57218252,0.99,0,140,8.0,4.0,4.0,4.0,9401,4.682857142857143,81,0.17643028434395341,0.03916866506794564
11132567,57218252,0.99,0,140,2.0,1.0,1.0,1.0,1600,4.524285714285714,3136,0.17643028434395341,0.4502683567431769
11132571,57218252,0.99,0,140,8.0,3.0,4.0,6.0,4395,4.808571428571428,841,0.17643028434395341,0.4502683567431769
11132574,57218252,0.99,0,140,4.0,2.0,2.0,3.0,2375,4.658571428571428,2116,0.17643028434395341,0.4502683567431769
11132591,57218252,0.99,0,140,4.0,2.0,2.0,3.0,2700,4.704285714285715,3969,0.17643028434395341,0.4502683567431769
11132595,57218252,0.99,0,140,6.0,2.5,3.0,5.0,9000,4.827142857142857,1936,0.17643028434395341,0.4502683567431769
11132596,57218252,0.99,0,140,4.0,2.0,2.0,3.0,2185,4.622857142857142,2116,0.17643028434395341,0.4502683567431769
11132608,57218252,0.99,0,140,4.0,2.0,2.0,3.0,2900,4.707142857142856,6889,0.17643028434395341,0.4502683567431769
11132610,70869334,1.0,0,4,4.0,2.0,2.0,3.0,3300,4.895714285714286,3364,0.17643028434395341,0.4502683567431769
11132612,57218252,0.99,0,140,6.0,2.0,3.0,5.0,4000,4.671428571428572,256,0.17643028434395341,0.03916866506794564
11132614,57218252,0.99,0,140,10.0,5.0,5.0,6.0,14665,4.868571428571428,484,0.17643028434395341,0.03916866506794564
11132616,57218252,0.99,0,140,6.0,2.0,3.0,3.0,5811,4.8,400,0.17643028434395341,0.4502683567431769
11140286,57892233,0.5,0,1,4.0,2.0,2.0,2.0,1961,4.678571428571429,1089,0.05401393171177344,0.1747173689619733
11141815,57897662,1.0,1,2,2.0,1.0,1.0,1.0,650,4.927142857142857,30625,0.015873015873015872,0.01986981843096951
11153270,57993653,1.0,0,1,1.0,1.0,1.0,1.0,729,4.95,400,0.02626470252369533,0.012332990750256937
11153557,14028528,1.0,1,2,8.0,3.0,4.0,6.0,6500,4.9799999999999995,49,0.04464999429028206,0.1747173689619733
11154847,2710785,1.0,0,1,2.0,1.0,1.0,1.0,1350,4.855714285714286,260100,0.2551101975562407,0.4502683567431769
11155861,23887383,1.0,1,2,3.0,1.0,0.0,2.0,600,4.844285714285713,17161,0.07068630809638003,0.4502683567431769
11155983,27928499,1.0,1,9,2.0,1.0,1.0,3.0,653,4.882857142857143,4489,0.17643028434395341,0.012218796391458262
11156790,27928499,1.0,1,9,7.0,4.0,4.0,5.0,4000,4.8585714285714285,81,0.17643028434395341,0.1747173689619733
11171522,50872852,1.0,0,1,6.0,0.0,0.0,0.0,380,4.601428571428571,1521,0.009706520497887405,0.4502683567431769
11171986,1104303,1.0,1,6,5.0,2.0,2.0,3.0,1873,4.917142857142857,23409,0.2551101975562407,0.4502683567431769
11174255,58145768,0.75,1,1,4.0,1.0,1.0,2.0,650,4.8914285714285715,2500,0.02626470252369533,0.0041109969167523125
11180953,19605555,1.0,1,1,6.0,2.5,3.0,4.0,2919,4.861428571428571,1521,0.01815690304898938,0.03916866506794564
11183253,58206629,1.0,1,1,9.0,3.5,4.0,5.0,4600,4.920000000000001,2809,0.07068630809638003,0.1747173689619733
11201700,53659823,1.0,1,1,6.0,3.5,3.0,5.0,1800,4.841428571428571,44100,0.05401393171177344,0.1747173689619733
11203167,14147342,1.0,1,6,2.0,1.0,1.0,1.0,800,4.9,119025,0.17643028434395341,0.4502683567431769
11205660,48303994,1.0,1,54,10.0,4.5,5.0,6.0,17472,4.618571428571428,9,0.02626470252369533,0.1747173689619733
11207976,58368169,1.0,1,2,2.0,1.0,1.0,1.0,495,4.935714285714285,4096,0.00011419435879867534,0.060180427086901904
11215007,20166504,1.0,0,3,8.0,4.5,4.0,5.0,5380,4.927142857142857,15376,0.17643028434395341,0.1747173689619733
11218805,14320075,1.0,1,1,14.0,7.0,7.0,14.0,12011,4.957142857142857,17689,0.17643028434395341,0.03916866506794564
11231182,44134454,1.0,0,4,2.0,1.0,1.0,1.0,1357,4.8999999999999995,2209,0.04464999429028206,0.4502683567431769
11245043,58656747,1.0,0,11,6.0,2.0,2.0,3.0,1500,4.812857142857142,9216,0.023295649194929772,0.4502683567431769
11254546,58351763,1.0,1,1,2.0,1.0,1.0,1.0,899,4.865714285714286,51529,0.17643028434395341,0.4502683567431769
11284958,7231028,1.0,1,4,1.0,1.5,1.0,1.0,973,4.905714285714285,961,0.17643028434395341,0.04670549274865821
11289788,58979213,1.0,0,1,12.0,7.5,6.0,6.0,12000,4.905714285714287,10609,0.17643028434395341,0.03916866506794564
11290372,58990858,1.0,1,1,8.0,3.5,3.0,7.0,7464,4.855714285714286,3364,0.17643028434395341,0.03916866506794564
11315713,45921719,1.0,0,2,10.0,4.0,5.0,5.0,8286,4.8100000000000005,36,0.04464999429028206,0.1747173689619733
11335724,59323714,1.0,0,7,2.0,1.0,1.0,2.0,650,4.785714285714286,16,0.2551101975562407,0.0005709717939933768
11337462,36261922,1.0,0,2,2.0,1.0,1.0,1.0,3000,4.991428571428571,289,0.17643028434395341,0.4502683567431769
11346946,33804494,1.0,0,1,6.0,3.5,3.0,5.0,7052,4.854285714285715,3969,0.04464999429028206,0.1747173689619733
11352729,28860771,1.0,0,1,4.0,1.5,2.0,2.0,1650,4.868571428571428,169,0.2551101975562407,0.4502683567431769
11367472,43473323,1.0,0,1,4.0,1.0,2.0,2.0,2500,4.897142857142858,1089,0.010962658444672833,0.4502683567431769
11424764,60015427,1.0,1,2,10.0,5.5,5.0,5.0,5800,4.964285714285714,7569,0.0509306840242092,0.03916866506794564
11425702,2489897,1.0,1,5,4.0,1.5,2.0,3.0,1417,4.871428571428572,15376,0.2551101975562407,0.4502683567431769
11446843,60177810,0.9,0,2,2.0,1.0,1.0,1.0,463,4.794285714285714,21609,0.0038826081991549617,0.04670549274865821
11446987,48118705,1.0,1,37,4.0,2.0,2.0,3.0,2475,4.942857142857142,4900,0.17643028434395341,0.4502683567431769
11470397,32339713,1.0,1,2,2.0,1.0,1.0,2.0,1300,4.978571428571428,6400,0.02626470252369533,0.02135434509535229
11476084,60383426,0.0,0,1,6.0,3.0,4.0,4.0,2000,4.807142857142857,36,0.05401393171177344,0.01986981843096951
11519973,15076045,1.0,0,2,2.0,1.0,0.0,1.0,521,4.555714285714285,36864,0.17643028434395341,0.4502683567431769
11520009,60730574,1.0,1,3,5.0,1.0,2.0,4.0,895,4.92,32400,0.0057097179399337675,0.02135434509535229
11523572,8775599,1.0,0,2,6.0,2.0,2.0,4.0,3394,4.74,4096,0.0509306840242092,0.4502683567431769
11540101,60875263,1.0,1,3,2.0,1.0,1.0,1.0,3386,4.944285714285714,466489,0.17643028434395341,0.023638232271325797
11541476,60863413,1.0,1,1,4.0,2.0,2.0,2.0,6536,4.92,15376,0.05401393171177344,0.1747173689619733
11543829,60898577,1.0,0,3,2.0,1.0,1.0,2.0,829,4.814285714285715,2500,0.02283887175973507,0.00034258307639602604
11557307,55761706,1.0,0,14,4.0,2.0,2.0,2.0,1642,4.872857142857142,1296,0.2551101975562407,0.4502683567431769
11557360,60875263,1.0,1,3,2.0,1.0,1.0,1.0,3871,4.954285714285715,69696,0.17643028434395341,0.023638232271325797
11568376,50193321,1.0,0,1,8.0,3.0,4.0,4.0,4000,4.808571428571428,64,0.023638232271325797,0.1747173689619733
11580909,59420503,1.0,1,1,6.0,2.5,4.0,4.0,3000,4.9557142857142855,676,0.011076852803471508,0.1747173689619733
11594898,56475881,1.0,1,1,2.0,1.0,1.0,1.0,614,4.951428571428572,25600,0.04464999429028206,0.04670549274865821
11605712,53853184,1.0,0,2,8.0,3.5,4.0,4.0,5000,4.9142857142857155,25,0.015873015873015872,0.1747173689619733
11611382,61473859,1.0,1,1,2.0,1.0,1.0,1.0,550,4.965714285714286,16900,0.009706520497887405,0.060180427086901904
11613223,35795561,1.0,1,2,2.0,1.0,1.0,1.0,778,4.927142857142857,5625,0.012789768185451638,0.060180427086901904
11613774,35283248,1.0,0,2,2.0,1.0,1.0,1.0,420,4.839999999999999,54289,0.0509306840242092,0.02135434509535229
11618152,61520705,1.0,1,2,3.0,1.0,1.0,2.0,1450,4.961428571428571,36100,0.04464999429028206,0.1747173689619733
11627883,37031237,1.0,0,1,2.0,1.0,1.0,1.0,975,4.841428571428572,1296,0.02626470252369533,0.02135434509535229
11643428,61736454,1.0,0,1,3.0,1.0,2.0,2.0,850,4.832857142857143,144,0.01324654562064634,0.1747173689619733
11648564,53895267,1.0,0,2,2.0,1.0,1.0,1.0,800,4.8999999999999995,100,0.015873015873015872,0.060180427086901904
11661529,14917467,1.0,1,4,2.0,1.0,1.0,1.0,595,4.819999999999999,32400,0.2551101975562407,0.012332990750256937
11662930,60875263,1.0,1,3,8.0,4.5,4.0,6.0,22714,4.970000000000001,25281,0.17643028434395341,0.03916866506794564
11667495,61837337,1.0,0,1,4.0,1.0,2.0,2.0,420,4.741428571428572,17424,0.04464999429028206,0.4502683567431769
11684229,62071591,1.0,0,1,4.0,1.0,2.0,3.0,859,4.788571428571428,25600,0.2551101975562407,0.4502683567431769
11687121,21109435,1.0,1,4,4.0,1.0,2.0,2.0,1195,4.744285714285714,1225,0.07068630809638003,0.1747173689619733
11691872,62120819,1.0,0,1,4.0,2.0,2.0,2.0,2800,4.941428571428572,225,0.010962658444672833,0.1747173689619733
11694178,11858790,1.0,1,24,6.0,3.0,3.0,4.0,2864,4.934285714285714,11449,0.2551101975562407,0.1747173689619733
11703190,27194733,1.0,1,1,5.0,2.0,3.0,3.0,2086,4.921428571428571,32041,0.05401393171177344,0.01986981843096951
11707633,8643899,0.5,0,4,5.0,1.0,2.0,5.0,2200,4.922857142857143,256,0.02626470252369533,0.1747173689619733
11707691,62236114,1.0,1,1,2.0,1.0,1.0,1.0,779,4.808571428571429,12321,0.04430741121388603,0.010962658444672833
11708326,8643899,0.5,0,4,2.0,1.0,1.0,3.0,1250,4.871428571428572,121,0.02626470252369533,0.0005709717939933768
11712039,31609230,1.0,0,1,1.0,1.0,1.0,1.0,400,4.912857142857143,3600,0.022153705606943016,0.0028548589699668838
11724374,6111977,1.0,0,37,8.0,2.5,4.0,4.0,3712,4.875714285714286,64,0.05401393171177344,0.1747173689619733
11724532,6111977,1.0,0,37,5.0,2.5,2.0,2.0,3132,4.685714285714286,100,0.02283887175973507,0.1747173689619733
11725174,6111977,1.0,0,37,8.0,3.5,4.0,5.0,6275,4.675714285714285,36,0.05401393171177344,0.1747173689619733
